Channel/Block,Type,File Name,Duration,File Path
General,General,2001 Burger King Commercial Cash is King - Undignified Millionaire - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Burger King Commercial Cash is King - Undignified Millionaire - Aired October 3 2001 (1).mp4
General,General,2001 Cohens Fashion Optical Commercial Flexon - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Cohens Fashion Optical Commercial Flexon - Aired September 23 2001 (1).mp4
General,General,2001 Cadillac Commercial Post 911 Pro America Ad - Aired October 14 2001 (1).mp4,29,/media/weazle/Seagate/commercials/General/General/2001 Cadillac Commercial Post 911 Pro America Ad - Aired October 14 2001 (1).mp4
General,General,2001 GAP Commercial Playing Guitar in Denim - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 GAP Commercial Playing Guitar in Denim - Aired September 23 2001 (1).mp4
General,General,2001 Campbells Commercial Husband Forced to Make Dinner Due to Lying Wife - Aired Oct 14 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Campbells Commercial Husband Forced to Make Dinner Due to Lying Wife - Aired Oct 14 2001 (1).mp4
General,General,2001 Campbells Soup Commercial Cool Dad has Boring Son - Aired October 14 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Campbells Soup Commercial Cool Dad has Boring Son - Aired October 14 2001 (1).mp4
General,General,2001 Carefree Panty Liners and Nivea Visage Commercials - Aired April 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Carefree Panty Liners and Nivea Visage Commercials - Aired April 2001 (1).mp4
General,General,2001 Caress Commercial Silkening Body Lotion - Aired October 3 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 Caress Commercial Silkening Body Lotion - Aired October 3 2001 (1).mp4
General,General,2001 Centrum Performance Commercial Airplane Architect Endorsed - Aired April 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 Centrum Performance Commercial Airplane Architect Endorsed - Aired April 2001 (1).mp4
General,General,2001 Chevy Cavalier Commercial - Aired June 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Chevy Cavalier Commercial - Aired June 23 2001 (1).mp4
General,General,2001 Chevy Commercial Man Steals Dollar in Chevy Avalanche Change Scheme - Aired Oct 14 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Chevy Commercial Man Steals Dollar in Chevy Avalanche Change Scheme - Aired Oct 14 2001 (1).mp4
General,General,2001 Chevy Commercial Post 911 Feel Good Pro America Ad - Aired October 14 2001 (1).mp4,27,/media/weazle/Seagate/commercials/General/General/2001 Chevy Commercial Post 911 Feel Good Pro America Ad - Aired October 14 2001 (1).mp4
General,General,2001 Garnier Lumia Commercial with Katie Holmes - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Garnier Lumia Commercial with Katie Holmes - Aired October 3 2001 (1).mp4
General,General,2001 Christian Childrens Fund Commercial God Bless the Children - Aired April 2001 (1).mp4,60,/media/weazle/Seagate/commercials/General/General/2001 Christian Childrens Fund Commercial God Bless the Children - Aired April 2001 (1).mp4
General,General,2001 Chrysler Commercial Amusement Park Parking Lot - Aired 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Chrysler Commercial Amusement Park Parking Lot - Aired 23 2001 (1).mp4
General,General,2001 Chrysler Commercial Model Year End Clearance - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Chrysler Commercial Model Year End Clearance - Aired September 23 2001 (1).mp4
General,General,2001 Circuit City Commercial Moving In - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Circuit City Commercial Moving In - Aired September 23 2001 (1).mp4
General,General,2001 Circuit City Commercial Sports vs. Education - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Circuit City Commercial Sports vs. Education - Aired September 23 2001 (1).mp4
General,General,2001 Circuit City Commercial TVs Everywhere - Aired June 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Circuit City Commercial TVs Everywhere - Aired June 23 2001 (1).mp4
General,General,2001 Circuit City Commercial Waiting for the Newspaper - Aired September 23 2001 (1).mp4,32,/media/weazle/Seagate/commercials/General/General/2001 Circuit City Commercial Waiting for the Newspaper - Aired September 23 2001 (1).mp4
General,General,2001 Coca Cola Commercial Cal Ripken and Daughter - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Coca Cola Commercial Cal Ripken and Daughter - Aired October 3 2001 (1).mp4
General,General,2001 Coffee-Mate Commercial Jazzy Coffee Song - Aired April 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Coffee-Mate Commercial Jazzy Coffee Song - Aired April 2001 (1).mp4
General,General,2001 Halls Commercial Fighting Old Man Winter - Aired October 14 2001 (1).mp4,14,/media/weazle/Seagate/commercials/General/General/2001 Halls Commercial Fighting Old Man Winter - Aired October 14 2001 (1).mp4
General,General,2001 Colombo Yogurt Commercial Bob and Alice Colombo - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Colombo Yogurt Commercial Bob and Alice Colombo - Aired September 23 2001 (1).mp4
General,General,2001 Council for Biotechnology Information Commercial What is Biotech - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Council for Biotechnology Information Commercial What is Biotech - Aired September 23 2001 (1).mp4
General,General,2001 CoverGirl Commercial Triple Mascara - Aired September 23 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 CoverGirl Commercial Triple Mascara - Aired September 23 2001 (1).mp4
General,General,2001 CrazyBeautiful TV Trailer Coming Soon - Aired June 23 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 CrazyBeautiful TV Trailer Coming Soon - Aired June 23 2001 (1).mp4
General,General,2001 Dairy Barn Commercial Breakfast Special - Aired April 2001 (1).mp4,31,/media/weazle/Seagate/commercials/General/General/2001 Dairy Barn Commercial Breakfast Special - Aired April 2001 (1).mp4
General,General,2001 Dairy Barn Commercial Woman Angry at 7-11 - Aired April 2001 (1).mp4,31,/media/weazle/Seagate/commercials/General/General/2001 Dairy Barn Commercial Woman Angry at 7-11 - Aired April 2001 (1).mp4
General,General,2001 Dasani Water Commercial Woman in the Office - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Dasani Water Commercial Woman in the Office - Aired September 23 2001 (1).mp4
General,General,2001 Digital Television Commercial Starz Super Pak - Aired October 14 2001 (1).mp4,29,/media/weazle/Seagate/commercials/General/General/2001 Digital Television Commercial Starz Super Pak - Aired October 14 2001 (1).mp4
General,General,2001 Doctor Doolittle 2 TV Trailer Now Playing - Aired June 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Doctor Doolittle 2 TV Trailer Now Playing - Aired June 23 2001 (1).mp4
General,General,2001 Dominos Pizza Commercial Free Cheesy Bread Promotion - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Dominos Pizza Commercial Free Cheesy Bread Promotion - Aired October 3 2001 (1).mp4
General,General,2001 Dr. Pepper Commercial Hunky Dog Walker - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Dr. Pepper Commercial Hunky Dog Walker - Aired October 3 2001 (1).mp4
General,General,2001 Early Edition Bump Next Time Promo - Aired October 15 2001 (1).mp4,20,/media/weazle/Seagate/commercials/General/General/2001 Early Edition Bump Next Time Promo - Aired October 15 2001 (1).mp4
General,General,2001 Energizer Commercial e2 Titanium - Aired October 14 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 Energizer Commercial e2 Titanium - Aired October 14 2001 (1).mp4
General,General,2001 Febreze Commercial Dog Removes Bad Human Smells - Aired October 15 2001 (1).mp4,25,/media/weazle/Seagate/commercials/General/General/2001 Febreze Commercial Dog Removes Bad Human Smells - Aired October 15 2001 (1).mp4
General,General,2001 Fosters Beer Commercial Fostralia 2001 Sweepstakes - Aired June 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Fosters Beer Commercial Fostralia 2001 Sweepstakes - Aired June 23 2001 (1).mp4
General,General,2001 GAP Commercial Forever in Blue Jeans - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 GAP Commercial Forever in Blue Jeans - Aired September 23 2001 (1).mp4
General,General,2001 Hillshire Farms Commercial Sausage Around the Country - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Hillshire Farms Commercial Sausage Around the Country - Aired September 23 2001 (1).mp4
General,General,2001 IHop Commercial Introducing IHop Skillets - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 IHop Commercial Introducing IHop Skillets - Aired October 3 2001 (1).mp4
General,General,2001 Glade Plug Ins Scented Oils Commercial Woman Just Cant Get Enough - October 14 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Glade Plug Ins Scented Oils Commercial Woman Just Cant Get Enough - October 14 2001 (1).mp4
General,General,2001 KFC Commercial 9.99 Deal - Aired October 14 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 KFC Commercial 9.99 Deal - Aired October 14 2001 (1).mp4
General,General,2001 Harrows Commercial Summer Sizzlin Sale - Aired June 23 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 Harrows Commercial Summer Sizzlin Sale - Aired June 23 2001 (1).mp4
General,General,2001 Herbal Essences Hair Color Commercial Intense Color - Aired October 14 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Herbal Essences Hair Color Commercial Intense Color - Aired October 14 2001 (1).mp4
General,General,2001 Honda Odyssey Commercial Mom Cries to Car DVD before Dealing with Kid - Aired October 14 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Honda Odyssey Commercial Mom Cries to Car DVD before Dealing with Kid - Aired October 14 2001 (1).mp4
General,General,2001 KFC Commercial 10 Piece Meal - Aired October 3 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 KFC Commercial 10 Piece Meal - Aired October 3 2001 (1).mp4
General,General,2001 HouseValues.com Commercial - Aired September 23 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 HouseValues.com Commercial - Aired September 23 2001 (1).mp4
General,General,2001 KFC Commercial Jason Alexander as a Construction Worker - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 KFC Commercial Jason Alexander as a Construction Worker - Aired October 3 2001 (1).mp4
General,General,2001 Introducing Campbells Supper Bakes Commercial - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Introducing Campbells Supper Bakes Commercial - Aired October 3 2001 (1).mp4
General,General,2001 Introducing Tostitos Scoops Scorecard Commercial - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Introducing Tostitos Scoops Scorecard Commercial - Aired October 3 2001 (1).mp4
General,General,2001 JC Penney Commercial Mom Values Stuff Over Kids - Aired October 14 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 JC Penney Commercial Mom Values Stuff Over Kids - Aired October 14 2001 (1).mp4
General,General,2001 Jet-Dry Commercial Judgmental Dishwasher - Aired April 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 Jet-Dry Commercial Judgmental Dishwasher - Aired April 2001 (1).mp4
General,General,2001 Jimmy Dean Commercial Fresh Taste Fast Sausage with Jimmy Dean - Aired October 15 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Jimmy Dean Commercial Fresh Taste Fast Sausage with Jimmy Dean - Aired October 15 2001 (1).mp4
General,General,2001 K Mart Commercial Blue Light Always - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 K Mart Commercial Blue Light Always - Aired October 3 2001 (1).mp4
General,General,2001 LensCrafters Commercial 99 Duralens Event - Aired October 15 2001 (1).mp4,10,/media/weazle/Seagate/commercials/General/General/2001 LensCrafters Commercial 99 Duralens Event - Aired October 15 2001 (1).mp4
General,General,2001 Milk Cyber Loot Commercial - Aired October 3 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Milk Cyber Loot Commercial - Aired October 3 2001 (1).mp4
General,General,2001 Mohegan Sun Commercial Gondola in Venice - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Mohegan Sun Commercial Gondola in Venice - Aired September 23 2001 (1).mp4
General,General,2001 KFC Commercial with Jason Alexander Pathetic Kids Football Players - Aired October 14 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 KFC Commercial with Jason Alexander Pathetic Kids Football Players - Aired October 14 2001 (1).mp4
General,General,2001 Kids with Learning Disabilities PSA - Aired October 15 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Kids with Learning Disabilities PSA - Aired October 15 2001 (1).mp4
General,General,2001 Kiwi Express Shoe Sponge Commercial - Aired October 15 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 Kiwi Express Shoe Sponge Commercial - Aired October 15 2001 (1).mp4
General,General,2001 Kohls Commercial The Home Sale - Aired October 14 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Kohls Commercial The Home Sale - Aired October 14 2001 (1).mp4
General,General,2001 Kohls Commercial The More Store - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Kohls Commercial The More Store - Aired September 23 2001 (1).mp4
General,General,2001 Land Rover Commercial Sales Guide Torture - Aired September 23 2001 (1).mp4,30,/media/weazle/Seagate/commercials/General/General/2001 Land Rover Commercial Sales Guide Torture - Aired September 23 2001 (1).mp4
General,General,2001 Lean Pocket Commercial Husband is a Liar and Thief - Aired April 2001 (1).mp4,15,/media/weazle/Seagate/commercials/General/General/2001 Lean Pocket Commercial Husband is a Liar and Thief - Aired April 2001 (1).mp4
